Label,Level,RuleId,Message,Xpath,Help
"results","pass","style_viewport_resizable","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/style_viewport_resizable.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22media%20media--blazy%20media--slick%20media--switch%20media--switch--content%20media--image%20media--ratio%20media--ratio--fluid%20is-b-loading%5C%22%20data-b-token%3D%5C%22b-3779eea2593%5C%22%20data-b-ratio%3D%5C%2241%5C%22%20style%3D%5C%22padding-bottom%3A%2041%25%3B%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22style_viewport_resizable%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22media%20media--blazy%20media--slick%20media--switch%20media--switch--content%20media--image%20media--ratio%20media--ratio--fluid%20is-b-loading%5C%22%20data-b-token%3D%5C%22b-3779eea2593%5C%22%20data-b-ratio%3D%5C%2241%5C%22%20style%3D%5C%22padding-bottom%3A%2041%25%3B%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22media%20media--blazy%20media--slick%20media--switch%20media--switch--content%20media--image%20media--ratio%20media--ratio--fluid%20is-b-loading%5C%22%20data-b-token%3D%5C%22b-3779eea2593%5C%22%20data-b-ratio%3D%5C%2241%5C%22%20style%3D%5C%22padding-bottom%3A%2041%25%3B%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_decorative","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_decorative.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_decorative%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_misuse","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_misuse.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_misuse%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_redundant","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_redundant.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_redundant%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_valid","The image has an accessible name or is correctly marked as decorative or redundant","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_valid.html#%7B%22message%22%3A%22The%20image%20has%20an%20accessible%20name%20or%20is%20correctly%20marked%20as%20decorative%20or%20redundant%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22img_alt_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","media_alt_brief","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/media_alt_brief.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22media_alt_brief%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_content_in_landmark","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_content_in_landmark.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22aria_content_in_landmark%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_descendant_valid","The element contains valid descendants","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/a[1]/div[1]/img[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_descendant_valid.html#%7B%22message%22%3A%22The%20element%20contains%20valid%20descendants%22%2C%22snippet%22%3A%22%3Cimg%20typeof%3D%5C%22foaf%3AImage%5C%22%20height%3D%5C%2282%5C%22%20width%3D%5C%22200%5C%22%20src%3D%5C%22%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium%2Fpublic%2FVanda-200px.png%3Fitok%3DELml9oSF%5C%22%20loading%3D%5C%22lazy%5C%22%20class%3D%5C%22media__element%20b-lazy%5C%22%20decoding%3D%5C%22async%5C%22%20alt%3D%5C%22Vanda%20Pharmaceutical%20logo%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22aria_descendant_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__caption%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__caption%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__caption%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","heading_content_exists","Heading element has descriptive text","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/heading_content_exists.html#%7B%22message%22%3A%22Heading%20element%20has%20descriptive%20text%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22heading_content_exists%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","heading_markup_misuse","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/heading_markup_misuse.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22heading_markup_misuse%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_content_in_landmark","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_content_in_landmark.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22aria_content_in_landmark%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_contrast_sufficient","The contrast ratio of text with its background meets WCAG AA requirements","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_contrast_sufficient.html#%7B%22message%22%3A%22The%20contrast%20ratio%20of%20text%20with%20its%20background%20meets%20WCAG%20AA%20requirements%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_contrast_sufficient%22%2C%22msgArgs%22%3A%5B%2212.63%22%2C28.4%2C500%2C%22%23ffffff%22%2C%22%23333333%22%2Cfalse%2Cfalse%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_spacing_valid","CSS !important is not used in inline style to control letter or word spacing or line height","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_spacing_valid.html#%7B%22message%22%3A%22CSS%20!important%20is%20not%20used%20in%20inline%20style%20to%20control%20letter%20or%20word%20spacing%20or%20line%20height%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_spacing_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/h2[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ch2%20class%3D%5C%22slide__title%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__link%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__link%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22slide__link%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_content_in_landmark","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/div[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_content_in_landmark.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20tabindex%3D%5C%220%5C%22%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20href%3D%5C%22http%3A%2F%2Fwww.vandapharma.com%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22aria_content_in_landmark%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","potentialviolation","element_tabbable_unobscured","Confirm that when the element receives focus, it is not covered or, if covered by user action, can be uncovered without moving focus","/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/aside[1]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[2]/div[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/element_tabbable_unobscured.html#%7B%22message%22%3A%22Confirm%20that%20when%20the%20element%20receives%20focus%2C%20it%20is%20not%20covered%20or%2C%20if%20covered%20by%20user%20action%2C%20can%20be%20uncovered%20without%20moving%20focus%22%2C%22snippet%22%3A%22%3Ca%20tabindex%3D%5C%220%5C%22%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20href%3D%5C%22http%3A%2F%2Fwww.vandapharma.com%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22POTENTIAL%22%5D%2C%22reasonId%22%3A%22potential_obscured%22%2C%22ruleId%22%3A%22element_tabbable_unobscured%22%2C%22msgArgs%22%3A%5B%5D%7D"
